DateTime,hydro_eastcentral,hydro_west,hydro_south
2022-01-02T19:00:00.0,1157.1,118.4,248.6
2022-01-02T20:00:00.0,511.8,118.0,248.0
2022-01-02T21:00:00.0,469.6,118.7,247.2
2022-01-02T22:00:00.0,423.5,120.2,216.7
2022-01-02T23:00:00.0,372.3,106.9,195.1
2022-01-03T00:00:00.0,228.0,82.2,196.2
2022-01-03T01:00:00.0,203.7,85.0,197.7
2022-01-03T02:00:00.0,198.5,85.1,197.1
2022-01-03T03:00:00.0,197.7,85.2,196.4
2022-01-03T04:00:00.0,191.8,84.9,195.8
2022-01-03T05:00:00.0,323.3,85.1,195.3
2022-01-03T06:00:00.0,1508.5,89.5,240.4
2022-01-03T07:00:00.0,1753.8,87.2,290.0
2022-01-03T08:00:00.0,1786.1,120.5,291.0
2022-01-03T09:00:00.0,1716.5,129.9,261.4
2022-01-03T10:00:00.0,1713.9,138.6,209.4
2022-01-03T11:00:00.0,1747.1,153.4,198.0
2022-01-03T12:00:00.0,1605.5,154.7,198.3
2022-01-03T13:00:00.0,1208.0,155.2,199.0
2022-01-03T14:00:00.0,746.9,155.3,205.5
2022-01-03T15:00:00.0,319.3,155.9,209.3
2022-01-03T16:00:00.0,289.1,155.5,210.0
2022-01-03T17:00:00.0,991.4,156.2,239.4
2022-01-03T18:00:00.0,1720.9,163.9,286.7
2022-01-03T19:00:00.0,663.1,162.9,293.6
2022-01-03T20:00:00.0,289.9,126.6,260.6
2022-01-03T21:00:00.0,273.2,121.9,220.0
2022-01-03T22:00:00.0,250.2,121.9,213.3
2022-01-03T23:00:00.0,225.6,107.7,202.2
2022-01-04T00:00:00.0,261.8,83.0,203.1
2022-01-04T01:00:00.0,229.1,82.8,203.6
2022-01-04T02:00:00.0,237.9,83.4,203.9
2022-01-04T03:00:00.0,232.5,84.6,203.0
2022-01-04T04:00:00.0,249.0,84.7,203.0
2022-01-04T05:00:00.0,262.5,84.9,201.7
2022-01-04T06:00:00.0,1206.7,130.5,175.5
2022-01-04T07:00:00.0,2003.9,142.8,209.2
2022-01-04T08:00:00.0,1513.0,138.2,225.8
2022-01-04T09:00:00.0,825.1,131.4,224.6
2022-01-04T10:00:00.0,362.2,140.7,194.8
2022-01-04T11:00:00.0,316.1,156.6,178.6
2022-01-04T12:00:00.0,302.8,171.4,179.0
2022-01-04T13:00:00.0,283.6,146.3,184.5
2022-01-04T14:00:00.0,278.8,142.3,195.9
2022-01-04T15:00:00.0,272.9,114.0,196.5
2022-01-04T16:00:00.0,295.8,114.2,197.1
2022-01-04T17:00:00.0,363.7,112.8,196.5
2022-01-04T18:00:00.0,623.1,122.2,195.9
2022-01-04T19:00:00.0,458.8,170.9,201.2
2022-01-04T20:00:00.0,265.8,181.1,209.6
2022-01-04T21:00:00.0,255.3,135.0,209.0
2022-01-04T22:00:00.0,234.2,126.0,208.2
2022-01-04T23:00:00.0,231.2,126.4,207.7
2022-01-05T00:00:00.0,213.0,110.3,207.9
2022-01-05T01:00:00.0,200.3,85.9,207.9
2022-01-05T02:00:00.0,200.1,85.8,208.5
2022-01-05T03:00:00.0,198.5,85.4,208.8
2022-01-05T04:00:00.0,209.9,86.4,212.8
2022-01-05T05:00:00.0,246.6,86.8,213.6
2022-01-05T06:00:00.0,648.9,115.8,213.2
2022-01-05T07:00:00.0,946.1,117.5,212.9
2022-01-05T08:00:00.0,977.7,113.1,212.6
2022-01-05T09:00:00.0,852.9,107.9,213.1
2022-01-05T10:00:00.0,405.3,117.1,213.3
2022-01-05T11:00:00.0,354.2,138.0,213.1
2022-01-05T12:00:00.0,359.5,146.8,216.2
2022-01-05T13:00:00.0,347.4,146.6,216.9
2022-01-05T14:00:00.0,344.9,146.7,217.8
2022-01-05T15:00:00.0,341.7,145.2,218.4
2022-01-05T16:00:00.0,364.5,161.3,216.7
2022-01-05T17:00:00.0,570.3,172.1,217.3
2022-01-05T18:00:00.0,920.0,176.7,257.1
2022-01-05T19:00:00.0,937.6,180.0,264.7
2022-01-05T20:00:00.0,665.4,180.2,243.5
2022-01-05T21:00:00.0,399.0,179.0,214.6
2022-01-05T22:00:00.0,328.0,136.0,214.5
2022-01-05T23:00:00.0,320.0,121.4,215.2
2022-01-06T00:00:00.0,299.3,120.2,216.4
2022-01-06T01:00:00.0,264.3,97.3,216.8
2022-01-06T02:00:00.0,248.4,82.4,217.5
2022-01-06T03:00:00.0,242.6,81.2,217.9
2022-01-06T04:00:00.0,234.5,80.3,218.1
2022-01-06T05:00:00.0,236.3,79.8,217.6
2022-01-06T06:00:00.0,243.3,78.3,218.0
2022-01-06T07:00:00.0,828.0,93.2,217.2
2022-01-06T08:00:00.0,734.9,109.2,216.1
2022-01-06T09:00:00.0,1075.1,108.7,254.1
2022-01-06T10:00:00.0,1364.4,117.8,279.0
2022-01-06T11:00:00.0,691.9,146.2,280.3
2022-01-06T12:00:00.0,430.8,147.1,280.9
2022-01-06T13:00:00.0,399.1,147.5,250.9
2022-01-06T14:00:00.0,321.3,147.7,242.0
2022-01-06T15:00:00.0,388.2,148.0,224.3
2022-01-06T16:00:00.0,491.1,148.0,220.6
2022-01-06T17:00:00.0,1650.8,148.1,220.1
2022-01-06T18:00:00.0,2244.3,149.1,261.0
2022-01-06T19:00:00.0,2242.0,215.5,270.5
2022-01-06T20:00:00.0,1602.4,176.6,270.7
2022-01-06T21:00:00.0,1323.6,172.4,271.3
2022-01-06T22:00:00.0,546.7,121.5,222.4
2022-01-06T23:00:00.0,343.8,101.3,223.3
2022-01-07T00:00:00.0,288.9,135.7,224.1
2022-01-07T01:00:00.0,240.0,84.2,224.2
2022-01-07T02:00:00.0,223.3,78.7,224.9
2022-01-07T03:00:00.0,206.8,79.1,224.6
2022-01-07T04:00:00.0,203.8,82.8,225.2
2022-01-07T05:00:00.0,595.8,82.5,224.4
2022-01-07T06:00:00.0,1590.4,82.1,282.7
2022-01-07T07:00:00.0,1800.7,103.8,290.0
2022-01-07T08:00:00.0,1792.9,106.4,287.7
2022-01-07T09:00:00.0,1526.6,104.9,284.9
2022-01-07T10:00:00.0,1498.9,113.4,241.8
2022-01-07T11:00:00.0,1035.5,125.7,244.8
2022-01-07T12:00:00.0,326.0,114.3,238.3
2022-01-07T13:00:00.0,314.4,128.3,239.5
2022-01-07T14:00:00.0,197.8,118.2,228.2
2022-01-07T15:00:00.0,189.9,114.4,226.1
2022-01-07T16:00:00.0,200.5,128.5,226.5
2022-01-07T17:00:00.0,766.6,143.6,223.3
2022-01-07T18:00:00.0,1526.8,145.1,223.0
2022-01-07T19:00:00.0,1219.2,137.1,222.5
2022-01-07T20:00:00.0,1241.1,141.5,223.3
2022-01-07T21:00:00.0,834.8,139.1,224.5
2022-01-07T22:00:00.0,334.0,114.3,229.0
2022-01-07T23:00:00.0,229.8,100.0,231.8
2022-01-08T00:00:00.0,423.6,70.6,232.3
2022-01-08T01:00:00.0,463.9,69.5,233.2
2022-01-08T02:00:00.0,458.1,69.1,233.1
2022-01-08T03:00:00.0,481.8,69.0,234.1
2022-01-08T04:00:00.0,480.6,68.9,235.1
2022-01-08T05:00:00.0,329.7,69.0,226.2
2022-01-08T06:00:00.0,812.2,69.8,221.9
2022-01-08T07:00:00.0,810.7,70.7,223.1
2022-01-08T08:00:00.0,621.5,98.4,223.5
2022-01-08T09:00:00.0,381.0,102.2,225.3
2022-01-08T10:00:00.0,349.5,114.0,226.6
2022-01-08T11:00:00.0,317.5,154.8,223.6
2022-01-08T12:00:00.0,281.2,159.3,236.4
2022-01-08T13:00:00.0,273.1,158.9,240.9
2022-01-08T14:00:00.0,275.9,160.0,242.9
2022-01-08T15:00:00.0,247.2,159.9,243.8
2022-01-08T16:00:00.0,275.8,159.2,245.7
2022-01-08T17:00:00.0,1045.9,158.9,245.9
2022-01-08T18:00:00.0,1103.4,159.2,246.0
2022-01-08T19:00:00.0,498.4,159.3,245.9
2022-01-08T20:00:00.0,273.4,159.0,246.1
2022-01-08T21:00:00.0,234.1,144.9,245.8
2022-01-08T22:00:00.0,200.4,115.8,249.8
2022-01-08T23:00:00.0,195.1,104.8,256.6
2022-01-09T00:00:00.0,193.1,82.0,243.5
2022-01-09T01:00:00.0,204.0,77.3,239.9
2022-01-09T02:00:00.0,253.5,77.4,245.4
2022-01-09T03:00:00.0,265.2,77.9,245.8
2022-01-09T04:00:00.0,270.2,78.0,246.4
2022-01-09T05:00:00.0,294.3,78.1,246.8
2022-01-09T06:00:00.0,317.4,77.8,248.1
2022-01-09T07:00:00.0,366.1,78.7,276.0
2022-01-09T08:00:00.0,360.5,79.6,278.1
2022-01-09T09:00:00.0,363.2,115.4,282.2
2022-01-09T10:00:00.0,319.1,144.0,284.7
2022-01-09T11:00:00.0,310.3,148.7,296.6
2022-01-09T12:00:00.0,297.3,148.8,294.0
2022-01-09T13:00:00.0,302.3,149.1,294.8
2022-01-09T14:00:00.0,286.9,161.4,293.7
2022-01-09T15:00:00.0,296.6,163.2,294.2
2022-01-09T16:00:00.0,300.4,163.3,294.2
2022-01-09T17:00:00.0,1246.7,169.3,293.8
2022-01-09T18:00:00.0,2183.3,175.3,292.7
2022-01-09T19:00:00.0,1877.6,165.5,191.0
2022-01-09T20:00:00.0,984.1,165.4,152.4
2022-01-09T21:00:00.0,367.2,165.8,149.7
2022-01-09T22:00:00.0,275.5,100.3,149.4
2022-01-09T23:00:00.0,257.2,78.9,149.4
2022-01-10T00:00:00.0,235.6,78.6,149.2
2022-01-10T01:00:00.0,230.3,78.3,149.3
2022-01-10T02:00:00.0,223.8,78.6,154.7
2022-01-10T03:00:00.0,226.1,78.7,183.9
2022-01-10T04:00:00.0,236.0,79.2,179.4
2022-01-10T05:00:00.0,228.3,80.6,215.6
2022-01-10T06:00:00.0,403.9,122.9,273.4
2022-01-10T07:00:00.0,1673.6,126.5,270.4
2022-01-10T08:00:00.0,1303.8,141.7,271.8
2022-01-10T09:00:00.0,680.5,172.6,270.4
2022-01-10T10:00:00.0,564.6,193.8,270.1
2022-01-10T11:00:00.0,319.0,193.7,270.0
2022-01-10T12:00:00.0,278.1,194.2,274.5
2022-01-10T13:00:00.0,249.3,140.9,274.7
2022-01-10T14:00:00.0,250.1,132.0,266.9
2022-01-10T15:00:00.0,267.9,131.6,269.1
2022-01-10T16:00:00.0,585.0,131.9,268.7
2022-01-10T17:00:00.0,1880.5,163.7,269.6
2022-01-10T18:00:00.0,2242.3,166.6,302.2
2022-01-10T19:00:00.0,2242.1,166.6,321.4
2022-01-10T20:00:00.0,1229.5,132.0,321.6
2022-01-10T21:00:00.0,802.0,127.6,321.0
2022-01-10T22:00:00.0,874.8,128.2,288.1
2022-01-10T23:00:00.0,484.9,120.2,271.9
2022-01-11T00:00:00.0,377.0,98.0,272.7
2022-01-11T01:00:00.0,367.6,90.8,273.0
2022-01-11T02:00:00.0,363.7,91.4,272.3
2022-01-11T03:00:00.0,261.6,91.5,273.4
2022-01-11T04:00:00.0,168.3,91.8,270.2
2022-01-11T05:00:00.0,405.5,91.4,268.1
2022-01-11T06:00:00.0,1158.7,91.3,305.7
2022-01-11T07:00:00.0,1816.9,91.8,309.8
2022-01-11T08:00:00.0,1784.7,123.7,338.0
2022-01-11T09:00:00.0,939.7,128.5,338.3
2022-01-11T10:00:00.0,613.5,96.2,332.7
2022-01-11T11:00:00.0,377.9,92.1,321.1
2022-01-11T12:00:00.0,333.4,104.2,283.8
2022-01-11T13:00:00.0,313.7,120.6,288.6
2022-01-11T14:00:00.0,309.6,122.0,311.2
2022-01-11T15:00:00.0,300.1,123.0,320.3
2022-01-11T16:00:00.0,309.8,123.2,316.1
2022-01-11T17:00:00.0,349.4,122.8,304.5
2022-01-11T18:00:00.0,811.8,159.4,301.2
2022-01-11T19:00:00.0,482.8,163.0,300.3
2022-01-11T20:00:00.0,392.2,127.7,301.6
2022-01-11T21:00:00.0,343.3,122.1,311.3
2022-01-11T22:00:00.0,309.0,114.3,310.7
2022-01-11T23:00:00.0,266.0,89.1,274.5
2022-01-12T00:00:00.0,261.0,83.7,216.5
2022-01-12T01:00:00.0,278.4,83.4,202.1
2022-01-12T02:00:00.0,260.4,82.8,201.4
2022-01-12T03:00:00.0,258.3,85.2,200.7
2022-01-12T04:00:00.0,237.6,87.1,199.8
2022-01-12T05:00:00.0,240.8,86.6,204.8
2022-01-12T06:00:00.0,319.7,122.5,216.3
2022-01-12T07:00:00.0,1296.6,131.4,292.7
2022-01-12T08:00:00.0,1106.7,136.0,306.2
2022-01-12T09:00:00.0,610.9,141.0,296.7
2022-01-12T10:00:00.0,517.2,106.8,242.1
2022-01-12T11:00:00.0,470.5,118.5,201.6
2022-01-12T12:00:00.0,247.1,124.1,213.3
2022-01-12T13:00:00.0,189.5,120.3,236.4
2022-01-12T14:00:00.0,181.4,122.2,248.6
2022-01-12T15:00:00.0,177.7,119.8,243.4
2022-01-12T16:00:00.0,215.2,120.7,249.3
2022-01-12T17:00:00.0,951.6,154.6,249.4
2022-01-12T18:00:00.0,1259.6,175.8,258.5
2022-01-12T19:00:00.0,856.4,176.4,258.5
2022-01-12T20:00:00.0,354.0,178.3,257.7
2022-01-12T21:00:00.0,261.4,179.2,256.8
2022-01-12T22:00:00.0,224.0,150.4,255.8
2022-01-12T23:00:00.0,200.4,138.2,247.3
2022-01-13T00:00:00.0,192.9,115.7,245.8
2022-01-13T01:00:00.0,190.6,107.8,224.0
2022-01-13T02:00:00.0,192.3,107.5,203.1
2022-01-13T03:00:00.0,190.6,107.8,202.0
2022-01-13T04:00:00.0,187.2,107.6,201.6
2022-01-13T05:00:00.0,188.7,108.0,200.1
2022-01-13T06:00:00.0,308.5,107.8,199.7
2022-01-13T07:00:00.0,1618.9,132.0,240.5
2022-01-13T08:00:00.0,1450.2,142.5,247.7
2022-01-13T09:00:00.0,881.4,167.6,248.9
2022-01-13T10:00:00.0,774.5,177.3,213.2
2022-01-13T11:00:00.0,571.2,171.3,178.6
2022-01-13T12:00:00.0,422.0,176.9,182.9
2022-01-13T13:00:00.0,186.9,139.2,181.1
2022-01-13T14:00:00.0,182.7,130.2,188.1
2022-01-13T15:00:00.0,188.0,130.0,200.0
2022-01-13T16:00:00.0,261.0,125.1,235.7
2022-01-13T17:00:00.0,1226.5,157.5,238.8
2022-01-13T18:00:00.0,1151.0,167.9,237.2
2022-01-13T19:00:00.0,850.2,168.1,228.2
2022-01-13T20:00:00.0,362.0,167.6,210.3
2022-01-13T21:00:00.0,289.2,167.5,204.1
2022-01-13T22:00:00.0,255.0,167.6,203.2
2022-01-13T23:00:00.0,257.4,140.3,203.0
2022-01-14T00:00:00.0,289.3,215.9,201.7
2022-01-14T01:00:00.0,226.3,100.5,200.3
2022-01-14T02:00:00.0,229.4,84.0,198.8
2022-01-14T03:00:00.0,232.3,84.1,197.7
2022-01-14T04:00:00.0,234.2,83.8,195.0
2022-01-14T05:00:00.0,239.1,84.2,192.7
2022-01-14T06:00:00.0,351.9,123.2,192.3
2022-01-14T07:00:00.0,1754.7,128.1,210.7
2022-01-14T08:00:00.0,1550.7,127.7,210.2
2022-01-14T09:00:00.0,1233.0,127.0,224.5
2022-01-14T10:00:00.0,668.9,127.1,215.7
2022-01-14T11:00:00.0,348.0,130.4,200.3
2022-01-14T12:00:00.0,306.2,152.3,208.4
2022-01-14T13:00:00.0,293.9,121.9,213.1
2022-01-14T14:00:00.0,297.5,118.7,212.1
2022-01-14T15:00:00.0,299.7,117.8,209.5
2022-01-14T16:00:00.0,303.7,120.4,196.6
2022-01-14T17:00:00.0,325.5,163.7,186.0
2022-01-14T18:00:00.0,372.7,165.7,206.8
2022-01-14T19:00:00.0,387.8,165.7,206.5
2022-01-14T20:00:00.0,390.0,112.7,205.6
2022-01-14T21:00:00.0,354.6,110.0,204.8
2022-01-14T22:00:00.0,300.9,110.1,204.5
2022-01-14T23:00:00.0,302.5,92.5,183.0
2022-01-15T00:00:00.0,271.4,102.0,157.5
2022-01-15T01:00:00.0,254.9,125.0,157.2
2022-01-15T02:00:00.0,261.9,125.1,139.7
2022-01-15T03:00:00.0,261.4,77.4,135.7
2022-01-15T04:00:00.0,276.0,70.9,135.3
2022-01-15T05:00:00.0,269.6,70.8,135.2
2022-01-15T06:00:00.0,280.6,70.8,135.0
2022-01-15T07:00:00.0,308.4,70.3,134.1
2022-01-15T08:00:00.0,316.6,119.8,133.1
2022-01-15T09:00:00.0,323.5,125.1,117.6
2022-01-15T10:00:00.0,282.0,133.9,101.9
2022-01-15T11:00:00.0,252.4,146.5,110.1
2022-01-15T12:00:00.0,231.7,163.7,117.1
2022-01-15T13:00:00.0,211.8,165.3,123.4
2022-01-15T14:00:00.0,203.1,127.1,125.5
2022-01-15T15:00:00.0,207.7,119.8,122.6
2022-01-15T16:00:00.0,213.5,115.8,146.3
2022-01-15T17:00:00.0,653.6,166.1,193.9
2022-01-15T18:00:00.0,822.9,176.7,273.9
2022-01-15T19:00:00.0,669.8,163.4,276.2
2022-01-15T20:00:00.0,583.8,121.6,275.1
2022-01-15T21:00:00.0,351.1,112.9,274.9
2022-01-15T22:00:00.0,240.7,113.3,274.2
2022-01-15T23:00:00.0,216.6,114.1,239.4
2022-01-16T00:00:00.0,206.1,101.5,233.4
2022-01-16T01:00:00.0,201.2,75.5,232.9
2022-01-16T02:00:00.0,199.6,75.6,233.2
2022-01-16T03:00:00.0,200.1,75.1,234.2
2022-01-16T04:00:00.0,207.3,74.4,234.7
2022-01-16T05:00:00.0,222.8,74.1,234.2
2022-01-16T06:00:00.0,312.8,74.5,234.1
2022-01-16T07:00:00.0,350.2,74.0,234.1
2022-01-16T08:00:00.0,322.7,115.1,232.8
2022-01-16T09:00:00.0,342.9,120.0,207.5
2022-01-16T10:00:00.0,357.7,128.4,199.6
2022-01-16T11:00:00.0,282.0,141.6,195.6
2022-01-16T12:00:00.0,257.2,157.6,235.8
2022-01-16T13:00:00.0,246.5,153.4,252.5
2022-01-16T14:00:00.0,235.9,110.5,253.2
2022-01-16T15:00:00.0,235.9,112.1,252.2
2022-01-16T16:00:00.0,231.4,140.1,247.8
2022-01-16T17:00:00.0,304.3,163.3,247.0
2022-01-16T18:00:00.0,306.1,162.8,245.3
2022-01-16T19:00:00.0,297.1,161.9,243.7
2022-01-16T20:00:00.0,295.9,162.9,233.3
2022-01-16T21:00:00.0,295.3,123.6,230.5
2022-01-16T22:00:00.0,296.9,116.5,230.4
2022-01-16T23:00:00.0,267.0,90.9,225.6
2022-01-17T00:00:00.0,266.2,73.2,217.7
2022-01-17T01:00:00.0,263.1,72.1,205.1
2022-01-17T02:00:00.0,265.6,72.1,202.9
2022-01-17T03:00:00.0,271.6,73.5,200.3
2022-01-17T04:00:00.0,283.2,76.0,184.9
2022-01-17T05:00:00.0,297.4,77.8,159.3
2022-01-17T06:00:00.0,334.1,77.2,164.2
2022-01-17T07:00:00.0,367.9,78.1,162.1
2022-01-17T08:00:00.0,377.3,121.5,202.2
2022-01-17T09:00:00.0,359.6,123.2,211.7
2022-01-17T10:00:00.0,349.2,133.3,201.1
2022-01-17T11:00:00.0,313.5,160.2,175.9
2022-01-17T12:00:00.0,289.7,169.9,180.3
2022-01-17T13:00:00.0,281.1,170.8,202.9
2022-01-17T14:00:00.0,285.1,133.6,218.1
2022-01-17T15:00:00.0,267.3,128.5,220.5
2022-01-17T16:00:00.0,276.7,128.2,219.0
2022-01-17T17:00:00.0,347.2,168.2,237.2
2022-01-17T18:00:00.0,526.6,175.9,239.4
2022-01-17T19:00:00.0,574.6,171.2,244.4
2022-01-17T20:00:00.0,387.0,171.5,249.7
2022-01-17T21:00:00.0,359.2,133.4,247.0
2022-01-17T22:00:00.0,347.8,128.1,246.5
2022-01-17T23:00:00.0,298.8,101.8,246.2
2022-01-18T00:00:00.0,262.7,89.0,246.1
2022-01-18T01:00:00.0,257.0,88.6,245.2
2022-01-18T02:00:00.0,259.3,88.8,233.0
2022-01-18T03:00:00.0,255.3,89.2,229.3
2022-01-18T04:00:00.0,241.9,89.0,207.9
2022-01-18T05:00:00.0,252.0,89.4,186.9
2022-01-18T06:00:00.0,307.0,90.1,181.4
2022-01-18T07:00:00.0,487.6,128.8,221.0
2022-01-18T08:00:00.0,637.0,133.4,225.1
2022-01-18T09:00:00.0,552.9,142.0,225.0
2022-01-18T10:00:00.0,427.3,165.0,222.8
2022-01-18T11:00:00.0,409.7,171.8,208.8
2022-01-18T12:00:00.0,392.9,171.5,228.8
2022-01-18T13:00:00.0,401.4,169.9,262.2
2022-01-18T14:00:00.0,416.7,129.8,220.6
2022-01-18T15:00:00.0,393.0,124.1,214.1
2022-01-18T16:00:00.0,397.9,122.4,206.1
2022-01-18T17:00:00.0,459.2,123.3,215.6
2022-01-18T18:00:00.0,474.8,161.0,214.5
2022-01-18T19:00:00.0,446.1,166.7,213.1
2022-01-18T20:00:00.0,420.2,166.5,213.0
2022-01-18T21:00:00.0,427.7,126.3,212.3
2022-01-18T22:00:00.0,394.8,93.6,212.0
2022-01-18T23:00:00.0,366.5,79.9,211.3
2022-01-19T00:00:00.0,349.0,81.0,210.7
2022-01-19T01:00:00.0,375.1,79.1,209.8
2022-01-19T02:00:00.0,383.5,80.3,210.0
2022-01-19T03:00:00.0,385.5,80.3,209.1
2022-01-19T04:00:00.0,389.8,80.4,211.8
2022-01-19T05:00:00.0,398.9,81.0,217.8
2022-01-19T06:00:00.0,421.6,80.7,213.5
2022-01-19T07:00:00.0,454.8,80.6,212.6
2022-01-19T08:00:00.0,465.3,80.9,206.3
2022-01-19T09:00:00.0,480.0,89.2,172.9
2022-01-19T10:00:00.0,475.6,144.6,160.5
2022-01-19T11:00:00.0,451.9,165.6,167.8
2022-01-19T12:00:00.0,423.6,126.9,172.5
2022-01-19T13:00:00.0,404.8,122.8,193.1
2022-01-19T14:00:00.0,424.2,126.7,193.2
2022-01-19T15:00:00.0,444.3,124.7,195.0
2022-01-19T16:00:00.0,452.2,121.9,205.2
2022-01-19T17:00:00.0,967.4,160.9,220.7
2022-01-19T18:00:00.0,1088.0,172.2,240.2
2022-01-19T19:00:00.0,949.5,167.4,255.0
2022-01-19T20:00:00.0,545.3,161.6,262.3
2022-01-19T21:00:00.0,421.4,162.8,268.9
2022-01-19T22:00:00.0,373.1,163.5,269.3
2022-01-19T23:00:00.0,359.7,162.8,269.3
2022-01-20T00:00:00.0,347.3,102.0,236.1
2022-01-20T01:00:00.0,349.2,79.6,234.4
2022-01-20T02:00:00.0,345.8,79.8,239.1
2022-01-20T03:00:00.0,333.6,80.1,245.4
2022-01-20T04:00:00.0,343.6,78.5,243.8
2022-01-20T05:00:00.0,354.0,82.1,247.1
2022-01-20T06:00:00.0,455.4,83.0,246.2
2022-01-20T07:00:00.0,1358.3,81.7,243.9
2022-01-20T08:00:00.0,1503.9,120.1,288.2
2022-01-20T09:00:00.0,1011.2,132.6,291.0
2022-01-20T10:00:00.0,701.5,147.2,288.4
2022-01-20T11:00:00.0,434.0,124.8,258.8
2022-01-20T12:00:00.0,313.8,121.0,237.8
2022-01-20T13:00:00.0,295.3,121.9,237.6
2022-01-20T14:00:00.0,299.9,121.9,222.5
2022-01-20T15:00:00.0,293.5,118.9,242.3
2022-01-20T16:00:00.0,324.6,117.9,259.0
2022-01-20T17:00:00.0,1340.1,157.6,262.2
2022-01-20T18:00:00.0,1689.1,161.4,300.5
2022-01-20T19:00:00.0,1651.5,157.1,311.2
2022-01-20T20:00:00.0,1606.7,120.6,311.5
2022-01-20T21:00:00.0,968.8,117.3,279.5
2022-01-20T22:00:00.0,364.7,96.0,261.7
2022-01-20T23:00:00.0,293.5,78.1,260.9
2022-01-21T00:00:00.0,398.2,78.3,259.6
2022-01-21T01:00:00.0,400.1,77.9,257.5
2022-01-21T02:00:00.0,294.1,77.6,256.4
2022-01-21T03:00:00.0,266.4,77.4,251.6
2022-01-21T04:00:00.0,409.0,78.0,252.2
2022-01-21T05:00:00.0,333.6,78.7,240.5
2022-01-21T06:00:00.0,1168.2,79.5,260.7
2022-01-21T07:00:00.0,1467.9,120.2,299.7
2022-01-21T08:00:00.0,1483.9,125.4,316.9
2022-01-21T09:00:00.0,1148.3,125.9,319.0
2022-01-21T10:00:00.0,929.3,132.5,319.2
2022-01-21T11:00:00.0,465.5,112.9,291.0
2022-01-21T12:00:00.0,350.5,117.4,259.0
2022-01-21T13:00:00.0,343.1,116.1,239.1
2022-01-21T14:00:00.0,362.3,114.2,228.3
2022-01-21T15:00:00.0,367.0,114.5,228.1
2022-01-21T16:00:00.0,382.4,114.3,229.5
2022-01-21T17:00:00.0,960.1,123.4,230.4
2022-01-21T18:00:00.0,1352.2,122.9,230.2
2022-01-21T19:00:00.0,1464.6,156.4,230.2
2022-01-21T20:00:00.0,585.1,161.3,229.7
2022-01-21T21:00:00.0,491.0,110.6,230.1
2022-01-21T22:00:00.0,468.0,73.2,230.2
2022-01-21T23:00:00.0,370.8,70.0,234.1
2022-01-22T00:00:00.0,371.3,70.2,237.3
2022-01-22T01:00:00.0,364.3,69.9,238.4
2022-01-22T02:00:00.0,354.1,70.6,245.2
2022-01-22T03:00:00.0,380.4,70.0,244.9
2022-01-22T04:00:00.0,340.8,69.2,245.1
2022-01-22T05:00:00.0,334.4,69.2,243.9
2022-01-22T06:00:00.0,330.5,69.5,247.2
2022-01-22T07:00:00.0,390.9,68.8,244.9
2022-01-22T08:00:00.0,417.1,69.8,230.2
