interval_start_est,interval_end_est,node,lmp
2016-01-10T02:00:00.0,2016-01-10T03:00:00.0,ARKANSAS.HUB,19.93
2016-01-10T02:00:00.0,2016-01-10T03:00:00.0,ILLINOIS.HUB,16.49
2016-01-10T02:00:00.0,2016-01-10T03:00:00.0,INDIANA.HUB,17.71
2016-01-10T02:00:00.0,2016-01-10T03:00:00.0,LOUISIANA.HUB,19.99
2016-01-10T02:00:00.0,2016-01-10T03:00:00.0,MICHIGAN.HUB,17.62
2016-01-10T02:00:00.0,2016-01-10T03:00:00.0,MINN.HUB,18.27
2016-01-10T02:00:00.0,2016-01-10T03:00:00.0,TEXAS.HUB,19.93
2016-01-10T03:00:00.0,2016-01-10T04:00:00.0,ARKANSAS.HUB,19.37
2016-01-10T03:00:00.0,2016-01-10T04:00:00.0,ILLINOIS.HUB,16.47
2016-01-10T03:00:00.0,2016-01-10T04:00:00.0,INDIANA.HUB,17.4
2016-01-10T03:00:00.0,2016-01-10T04:00:00.0,LOUISIANA.HUB,20.02
2016-01-10T03:00:00.0,2016-01-10T04:00:00.0,MICHIGAN.HUB,16.89
2016-01-10T03:00:00.0,2016-01-10T04:00:00.0,MINN.HUB,17.18
2016-01-10T03:00:00.0,2016-01-10T04:00:00.0,TEXAS.HUB,19.69
2016-01-10T04:00:00.0,2016-01-10T05:00:00.0,ARKANSAS.HUB,19.99
2016-01-10T04:00:00.0,2016-01-10T05:00:00.0,ILLINOIS.HUB,17.19
2016-01-10T04:00:00.0,2016-01-10T05:00:00.0,INDIANA.HUB,18.21
2016-01-10T04:00:00.0,2016-01-10T05:00:00.0,LOUISIANA.HUB,20.06
2016-01-10T04:00:00.0,2016-01-10T05:00:00.0,MICHIGAN.HUB,18.11
2016-01-10T04:00:00.0,2016-01-10T05:00:00.0,MINN.HUB,17.12
2016-01-10T04:00:00.0,2016-01-10T05:00:00.0,TEXAS.HUB,20.0
2016-01-10T05:00:00.0,2016-01-10T06:00:00.0,ARKANSAS.HUB,20.88
2016-01-10T05:00:00.0,2016-01-10T06:00:00.0,ILLINOIS.HUB,18.24
2016-01-10T05:00:00.0,2016-01-10T06:00:00.0,INDIANA.HUB,19.54
2016-01-10T05:00:00.0,2016-01-10T06:00:00.0,LOUISIANA.HUB,21.8
2016-01-10T05:00:00.0,2016-01-10T06:00:00.0,MICHIGAN.HUB,19.74
2016-01-10T05:00:00.0,2016-01-10T06:00:00.0,MINN.HUB,17.95
2016-01-10T05:00:00.0,2016-01-10T06:00:00.0,TEXAS.HUB,21.57
2016-01-10T06:00:00.0,2016-01-10T07:00:00.0,ARKANSAS.HUB,22.58
2016-01-10T06:00:00.0,2016-01-10T07:00:00.0,ILLINOIS.HUB,19.1
2016-01-10T06:00:00.0,2016-01-10T07:00:00.0,INDIANA.HUB,20.53
2016-01-10T06:00:00.0,2016-01-10T07:00:00.0,LOUISIANA.HUB,22.77
2016-01-10T06:00:00.0,2016-01-10T07:00:00.0,MICHIGAN.HUB,20.44
2016-01-10T06:00:00.0,2016-01-10T07:00:00.0,MINN.HUB,19.65
2016-01-10T06:00:00.0,2016-01-10T07:00:00.0,TEXAS.HUB,22.74
2016-01-10T07:00:00.0,2016-01-10T08:00:00.0,ARKANSAS.HUB,24.24
2016-01-10T07:00:00.0,2016-01-10T08:00:00.0,ILLINOIS.HUB,21.22
2016-01-10T07:00:00.0,2016-01-10T08:00:00.0,INDIANA.HUB,21.45
2016-01-10T07:00:00.0,2016-01-10T08:00:00.0,LOUISIANA.HUB,24.01
2016-01-10T07:00:00.0,2016-01-10T08:00:00.0,MICHIGAN.HUB,21.41
2016-01-10T07:00:00.0,2016-01-10T08:00:00.0,MINN.HUB,19.96
2016-01-10T07:00:00.0,2016-01-10T08:00:00.0,TEXAS.HUB,24.22
2016-01-10T08:00:00.0,2016-01-10T09:00:00.0,ARKANSAS.HUB,24.76
2016-01-10T08:00:00.0,2016-01-10T09:00:00.0,ILLINOIS.HUB,22.42
2016-01-10T08:00:00.0,2016-01-10T09:00:00.0,INDIANA.HUB,22.55
2016-01-10T08:00:00.0,2016-01-10T09:00:00.0,LOUISIANA.HUB,25.6
2016-01-10T08:00:00.0,2016-01-10T09:00:00.0,MICHIGAN.HUB,22.2
2016-01-10T08:00:00.0,2016-01-10T09:00:00.0,MINN.HUB,20.45
2016-01-10T08:00:00.0,2016-01-10T09:00:00.0,TEXAS.HUB,25.05
2016-01-10T09:00:00.0,2016-01-10T10:00:00.0,ARKANSAS.HUB,27.6
2016-01-10T09:00:00.0,2016-01-10T10:00:00.0,ILLINOIS.HUB,23.84
2016-01-10T09:00:00.0,2016-01-10T10:00:00.0,INDIANA.HUB,23.56
2016-01-10T09:00:00.0,2016-01-10T10:00:00.0,LOUISIANA.HUB,27.64
2016-01-10T09:00:00.0,2016-01-10T10:00:00.0,MICHIGAN.HUB,23.9
2016-01-10T09:00:00.0,2016-01-10T10:00:00.0,MINN.HUB,22.41
2016-01-10T09:00:00.0,2016-01-10T10:00:00.0,TEXAS.HUB,27.82
2016-01-10T10:00:00.0,2016-01-10T11:00:00.0,ARKANSAS.HUB,26.58
2016-01-10T10:00:00.0,2016-01-10T11:00:00.0,ILLINOIS.HUB,23.57
2016-01-10T10:00:00.0,2016-01-10T11:00:00.0,INDIANA.HUB,23.93
2016-01-10T10:00:00.0,2016-01-10T11:00:00.0,LOUISIANA.HUB,26.61
2016-01-10T10:00:00.0,2016-01-10T11:00:00.0,MICHIGAN.HUB,24.03
2016-01-10T10:00:00.0,2016-01-10T11:00:00.0,MINN.HUB,22.75
2016-01-10T10:00:00.0,2016-01-10T11:00:00.0,TEXAS.HUB,26.8
2016-01-10T11:00:00.0,2016-01-10T12:00:00.0,ARKANSAS.HUB,25.3
2016-01-10T11:00:00.0,2016-01-10T12:00:00.0,ILLINOIS.HUB,23.75
2016-01-10T11:00:00.0,2016-01-10T12:00:00.0,INDIANA.HUB,23.92
2016-01-10T11:00:00.0,2016-01-10T12:00:00.0,LOUISIANA.HUB,25.27
2016-01-10T11:00:00.0,2016-01-10T12:00:00.0,MICHIGAN.HUB,23.66
2016-01-10T11:00:00.0,2016-01-10T12:00:00.0,MINN.HUB,22.56
2016-01-10T11:00:00.0,2016-01-10T12:00:00.0,TEXAS.HUB,25.23
2016-01-10T12:00:00.0,2016-01-10T13:00:00.0,ARKANSAS.HUB,23.37
2016-01-10T12:00:00.0,2016-01-10T13:00:00.0,ILLINOIS.HUB,23.15
2016-01-10T12:00:00.0,2016-01-10T13:00:00.0,INDIANA.HUB,23.4
2016-01-10T12:00:00.0,2016-01-10T13:00:00.0,LOUISIANA.HUB,24.82
2016-01-10T12:00:00.0,2016-01-10T13:00:00.0,MICHIGAN.HUB,23.34
2016-01-10T12:00:00.0,2016-01-10T13:00:00.0,MINN.HUB,22.82
2016-01-10T12:00:00.0,2016-01-10T13:00:00.0,TEXAS.HUB,24.68
2016-01-10T13:00:00.0,2016-01-10T14:00:00.0,ARKANSAS.HUB,23.07
2016-01-10T13:00:00.0,2016-01-10T14:00:00.0,ILLINOIS.HUB,22.76
2016-01-10T13:00:00.0,2016-01-10T14:00:00.0,INDIANA.HUB,23.69
2016-01-10T13:00:00.0,2016-01-10T14:00:00.0,LOUISIANA.HUB,23.85
2016-01-10T13:00:00.0,2016-01-10T14:00:00.0,MICHIGAN.HUB,24.27
2016-01-10T13:00:00.0,2016-01-10T14:00:00.0,MINN.HUB,21.93
2016-01-10T13:00:00.0,2016-01-10T14:00:00.0,TEXAS.HUB,24.06
2016-01-10T14:00:00.0,2016-01-10T15:00:00.0,ARKANSAS.HUB,22.65
2016-01-10T14:00:00.0,2016-01-10T15:00:00.0,ILLINOIS.HUB,22.55
2016-01-10T14:00:00.0,2016-01-10T15:00:00.0,INDIANA.HUB,23.24
2016-01-10T14:00:00.0,2016-01-10T15:00:00.0,LOUISIANA.HUB,23.59
2016-01-10T14:00:00.0,2016-01-10T15:00:00.0,MICHIGAN.HUB,23.27
2016-01-10T14:00:00.0,2016-01-10T15:00:00.0,MINN.HUB,21.75
2016-01-10T14:00:00.0,2016-01-10T15:00:00.0,TEXAS.HUB,23.49
2016-01-10T15:00:00.0,2016-01-10T16:00:00.0,ARKANSAS.HUB,22.44
2016-01-10T15:00:00.0,2016-01-10T16:00:00.0,ILLINOIS.HUB,22.51
2016-01-10T15:00:00.0,2016-01-10T16:00:00.0,INDIANA.HUB,23.09
2016-01-10T15:00:00.0,2016-01-10T16:00:00.0,LOUISIANA.HUB,23.38
2016-01-10T15:00:00.0,2016-01-10T16:00:00.0,MICHIGAN.HUB,23.15
2016-01-10T15:00:00.0,2016-01-10T16:00:00.0,MINN.HUB,21.62
2016-01-10T15:00:00.0,2016-01-10T16:00:00.0,TEXAS.HUB,23.28
2016-01-10T16:00:00.0,2016-01-10T17:00:00.0,ARKANSAS.HUB,22.87
2016-01-10T16:00:00.0,2016-01-10T17:00:00.0,ILLINOIS.HUB,23.97
2016-01-10T16:00:00.0,2016-01-10T17:00:00.0,INDIANA.HUB,24.08
2016-01-10T16:00:00.0,2016-01-10T17:00:00.0,LOUISIANA.HUB,23.75
2016-01-10T16:00:00.0,2016-01-10T17:00:00.0,MICHIGAN.HUB,24.24
2016-01-10T16:00:00.0,2016-01-10T17:00:00.0,MINN.HUB,22.32
2016-01-10T16:00:00.0,2016-01-10T17:00:00.0,TEXAS.HUB,23.6
2016-01-10T17:00:00.0,2016-01-10T18:00:00.0,ARKANSAS.HUB,24.69
2016-01-10T17:00:00.0,2016-01-10T18:00:00.0,ILLINOIS.HUB,32.35
2016-01-10T17:00:00.0,2016-01-10T18:00:00.0,INDIANA.HUB,30.0
2016-01-10T17:00:00.0,2016-01-10T18:00:00.0,LOUISIANA.HUB,25.63
2016-01-10T17:00:00.0,2016-01-10T18:00:00.0,MICHIGAN.HUB,32.19
2016-01-10T17:00:00.0,2016-01-10T18:00:00.0,MINN.HUB,26.93
2016-01-10T17:00:00.0,2016-01-10T18:00:00.0,TEXAS.HUB,25.19
2016-01-10T18:00:00.0,2016-01-10T19:00:00.0,ARKANSAS.HUB,28.17
2016-01-10T18:00:00.0,2016-01-10T19:00:00.0,ILLINOIS.HUB,34.82
2016-01-10T18:00:00.0,2016-01-10T19:00:00.0,INDIANA.HUB,34.27
2016-01-10T18:00:00.0,2016-01-10T19:00:00.0,LOUISIANA.HUB,29.2
2016-01-10T18:00:00.0,2016-01-10T19:00:00.0,MICHIGAN.HUB,36.63
2016-01-10T18:00:00.0,2016-01-10T19:00:00.0,MINN.HUB,32.25
2016-01-10T18:00:00.0,2016-01-10T19:00:00.0,TEXAS.HUB,29.05
2016-01-10T19:00:00.0,2016-01-10T20:00:00.0,ARKANSAS.HUB,28.11
2016-01-10T19:00:00.0,2016-01-10T20:00:00.0,ILLINOIS.HUB,31.51
2016-01-10T19:00:00.0,2016-01-10T20:00:00.0,INDIANA.HUB,31.35
2016-01-10T19:00:00.0,2016-01-10T20:00:00.0,LOUISIANA.HUB,30.46
2016-01-10T19:00:00.0,2016-01-10T20:00:00.0,MICHIGAN.HUB,33.25
2016-01-10T19:00:00.0,2016-01-10T20:00:00.0,MINN.HUB,27.95
2016-01-10T19:00:00.0,2016-01-10T20:00:00.0,TEXAS.HUB,28.59
2016-01-10T20:00:00.0,2016-01-10T21:00:00.0,ARKANSAS.HUB,26.9
2016-01-10T20:00:00.0,2016-01-10T21:00:00.0,ILLINOIS.HUB,30.0
2016-01-10T20:00:00.0,2016-01-10T21:00:00.0,INDIANA.HUB,29.37
2016-01-10T20:00:00.0,2016-01-10T21:00:00.0,LOUISIANA.HUB,30.78
2016-01-10T20:00:00.0,2016-01-10T21:00:00.0,MICHIGAN.HUB,30.88
2016-01-10T20:00:00.0,2016-01-10T21:00:00.0,MINN.HUB,26.2
2016-01-10T20:00:00.0,2016-01-10T21:00:00.0,TEXAS.HUB,27.2
2016-01-10T21:00:00.0,2016-01-10T22:00:00.0,ARKANSAS.HUB,24.99
2016-01-10T21:00:00.0,2016-01-10T22:00:00.0,ILLINOIS.HUB,26.74
2016-01-10T21:00:00.0,2016-01-10T22:00:00.0,INDIANA.HUB,26.91
2016-01-10T21:00:00.0,2016-01-10T22:00:00.0,LOUISIANA.HUB,26.53
2016-01-10T21:00:00.0,2016-01-10T22:00:00.0,MICHIGAN.HUB,27.62
2016-01-10T21:00:00.0,2016-01-10T22:00:00.0,MINN.HUB,24.56
2016-01-10T21:00:00.0,2016-01-10T22:00:00.0,TEXAS.HUB,25.8
2016-01-10T22:00:00.0,2016-01-10T23:00:00.0,ARKANSAS.HUB,23.59
2016-01-10T22:00:00.0,2016-01-10T23:00:00.0,ILLINOIS.HUB,24.45
2016-01-10T22:00:00.0,2016-01-10T23:00:00.0,INDIANA.HUB,24.67
2016-01-10T22:00:00.0,2016-01-10T23:00:00.0,LOUISIANA.HUB,24.27
2016-01-10T22:00:00.0,2016-01-10T23:00:00.0,MICHIGAN.HUB,25.01
2016-01-10T22:00:00.0,2016-01-10T23:00:00.0,MINN.HUB,22.26
2016-01-10T22:00:00.0,2016-01-10T23:00:00.0,TEXAS.HUB,24.16
2016-01-10T23:00:00.0,2016-01-11T00:00:00.0,ARKANSAS.HUB,23.44
2016-01-10T23:00:00.0,2016-01-11T00:00:00.0,ILLINOIS.HUB,22.99
2016-01-10T23:00:00.0,2016-01-11T00:00:00.0,INDIANA.HUB,23.35
2016-01-10T23:00:00.0,2016-01-11T00:00:00.0,LOUISIANA.HUB,23.34
2016-01-10T23:00:00.0,2016-01-11T00:00:00.0,MICHIGAN.HUB,23.1
2016-01-10T23:00:00.0,2016-01-11T00:00:00.0,MINN.HUB,22.73
2016-01-10T23:00:00.0,2016-01-11T00:00:00.0,TEXAS.HUB,23.34
2016-01-11T00:00:00.0,2016-01-11T01:00:00.0,ARKANSAS.HUB,22.36
2016-01-11T00:00:00.0,2016-01-11T01:00:00.0,ILLINOIS.HUB,22.85
2016-01-11T00:00:00.0,2016-01-11T01:00:00.0,INDIANA.HUB,23.44
2016-01-11T00:00:00.0,2016-01-11T01:00:00.0,LOUISIANA.HUB,23.19
2016-01-11T00:00:00.0,2016-01-11T01:00:00.0,MICHIGAN.HUB,23.48
2016-01-11T00:00:00.0,2016-01-11T01:00:00.0,MINN.HUB,22.86
2016-01-11T00:00:00.0,2016-01-11T01:00:00.0,TEXAS.HUB,22.66
2016-01-11T01:00:00.0,2016-01-11T02:00:00.0,ARKANSAS.HUB,22.05
2016-01-11T01:00:00.0,2016-01-11T02:00:00.0,ILLINOIS.HUB,22.45
2016-01-11T01:00:00.0,2016-01-11T02:00:00.0,INDIANA.HUB,23.6
2016-01-11T01:00:00.0,2016-01-11T02:00:00.0,LOUISIANA.HUB,22.54
2016-01-11T01:00:00.0,2016-01-11T02:00:00.0,MICHIGAN.HUB,23.64
2016-01-11T01:00:00.0,2016-01-11T02:00:00.0,MINN.HUB,21.93
2016-01-11T01:00:00.0,2016-01-11T02:00:00.0,TEXAS.HUB,22.91
2016-01-11T02:00:00.0,2016-01-11T03:00:00.0,ARKANSAS.HUB,21.83
2016-01-11T02:00:00.0,2016-01-11T03:00:00.0,ILLINOIS.HUB,22.14
2016-01-11T02:00:00.0,2016-01-11T03:00:00.0,INDIANA.HUB,23.37
2016-01-11T02:00:00.0,2016-01-11T03:00:00.0,LOUISIANA.HUB,22.32
2016-01-11T02:00:00.0,2016-01-11T03:00:00.0,MICHIGAN.HUB,23.4
2016-01-11T02:00:00.0,2016-01-11T03:00:00.0,MINN.HUB,21.79
2016-01-11T02:00:00.0,2016-01-11T03:00:00.0,TEXAS.HUB,22.68
2016-01-11T03:00:00.0,2016-01-11T04:00:00.0,ARKANSAS.HUB,21.84
2016-01-11T03:00:00.0,2016-01-11T04:00:00.0,ILLINOIS.HUB,22.15
2016-01-11T03:00:00.0,2016-01-11T04:00:00.0,INDIANA.HUB,23.36
2016-01-11T03:00:00.0,2016-01-11T04:00:00.0,LOUISIANA.HUB,22.32
2016-01-11T03:00:00.0,2016-01-11T04:00:00.0,MICHIGAN.HUB,23.39
2016-01-11T03:00:00.0,2016-01-11T04:00:00.0,MINN.HUB,21.67
2016-01-11T03:00:00.0,2016-01-11T04:00:00.0,TEXAS.HUB,22.68
2016-01-11T04:00:00.0,2016-01-11T05:00:00.0,ARKANSAS.HUB,22.68
2016-01-11T04:00:00.0,2016-01-11T05:00:00.0,ILLINOIS.HUB,22.81
2016-01-11T04:00:00.0,2016-01-11T05:00:00.0,INDIANA.HUB,23.07
2016-01-11T04:00:00.0,2016-01-11T05:00:00.0,LOUISIANA.HUB,22.7
2016-01-11T04:00:00.0,2016-01-11T05:00:00.0,MICHIGAN.HUB,22.84
2016-01-11T04:00:00.0,2016-01-11T05:00:00.0,MINN.HUB,21.98
2016-01-11T04:00:00.0,2016-01-11T05:00:00.0,TEXAS.HUB,22.85
2016-01-11T05:00:00.0,2016-01-11T06:00:00.0,ARKANSAS.HUB,24.31
2016-01-11T05:00:00.0,2016-01-11T06:00:00.0,ILLINOIS.HUB,24.07
2016-01-11T05:00:00.0,2016-01-11T06:00:00.0,INDIANA.HUB,25.25
2016-01-11T05:00:00.0,2016-01-11T06:00:00.0,LOUISIANA.HUB,24.84
2016-01-11T05:00:00.0,2016-01-11T06:00:00.0,MICHIGAN.HUB,25.4
2016-01-11T05:00:00.0,2016-01-11T06:00:00.0,MINN.HUB,22.89
2016-01-11T05:00:00.0,2016-01-11T06:00:00.0,TEXAS.HUB,25.75
2016-01-11T06:00:00.0,2016-01-11T07:00:00.0,ARKANSAS.HUB,27.71
2016-01-11T06:00:00.0,2016-01-11T07:00:00.0,ILLINOIS.HUB,30.15
2016-01-11T06:00:00.0,2016-01-11T07:00:00.0,INDIANA.HUB,31.5
2016-01-11T06:00:00.0,2016-01-11T07:00:00.0,LOUISIANA.HUB,40.17
2016-01-11T06:00:00.0,2016-01-11T07:00:00.0,MICHIGAN.HUB,31.84
2016-01-11T06:00:00.0,2016-01-11T07:00:00.0,MINN.HUB,28.03
2016-01-11T06:00:00.0,2016-01-11T07:00:00.0,TEXAS.HUB,29.53
2016-01-11T07:00:00.0,2016-01-11T08:00:00.0,ARKANSAS.HUB,41.36
2016-01-11T07:00:00.0,2016-01-11T08:00:00.0,ILLINOIS.HUB,45.17
2016-01-11T07:00:00.0,2016-01-11T08:00:00.0,INDIANA.HUB,44.41
2016-01-11T07:00:00.0,2016-01-11T08:00:00.0,LOUISIANA.HUB,64.47
2016-01-11T07:00:00.0,2016-01-11T08:00:00.0,MICHIGAN.HUB,46.91
2016-01-11T07:00:00.0,2016-01-11T08:00:00.0,MINN.HUB,41.66
2016-01-11T07:00:00.0,2016-01-11T08:00:00.0,TEXAS.HUB,45.71
2016-01-11T08:00:00.0,2016-01-11T09:00:00.0,ARKANSAS.HUB,35.85
2016-01-11T08:00:00.0,2016-01-11T09:00:00.0,ILLINOIS.HUB,37.13
2016-01-11T08:00:00.0,2016-01-11T09:00:00.0,INDIANA.HUB,37.0
2016-01-11T08:00:00.0,2016-01-11T09:00:00.0,LOUISIANA.HUB,54.12
2016-01-11T08:00:00.0,2016-01-11T09:00:00.0,MICHIGAN.HUB,39.37
2016-01-11T08:00:00.0,2016-01-11T09:00:00.0,MINN.HUB,35.26
2016-01-11T08:00:00.0,2016-01-11T09:00:00.0,TEXAS.HUB,39.99
2016-01-11T09:00:00.0,2016-01-11T10:00:00.0,ARKANSAS.HUB,30.0
2016-01-11T09:00:00.0,2016-01-11T10:00:00.0,ILLINOIS.HUB,33.29
2016-01-11T09:00:00.0,2016-01-11T10:00:00.0,INDIANA.HUB,32.41
2016-01-11T09:00:00.0,2016-01-11T10:00:00.0,LOUISIANA.HUB,44.95
2016-01-11T09:00:00.0,2016-01-11T10:00:00.0,MICHIGAN.HUB,35.95
2016-01-11T09:00:00.0,2016-01-11T10:00:00.0,MINN.HUB,31.72
2016-01-11T09:00:00.0,2016-01-11T10:00:00.0,TEXAS.HUB,32.78
2016-01-11T10:00:00.0,2016-01-11T11:00:00.0,ARKANSAS.HUB,27.75
2016-01-11T10:00:00.0,2016-01-11T11:00:00.0,ILLINOIS.HUB,30.8
2016-01-11T10:00:00.0,2016-01-11T11:00:00.0,INDIANA.HUB,30.52
2016-01-11T10:00:00.0,2016-01-11T11:00:00.0,LOUISIANA.HUB,32.92
2016-01-11T10:00:00.0,2016-01-11T11:00:00.0,MICHIGAN.HUB,32.64
2016-01-11T10:00:00.0,2016-01-11T11:00:00.0,MINN.HUB,29.02
2016-01-11T10:00:00.0,2016-01-11T11:00:00.0,TEXAS.HUB,30.18
2016-01-11T11:00:00.0,2016-01-11T12:00:00.0,ARKANSAS.HUB,25.0
2016-01-11T11:00:00.0,2016-01-11T12:00:00.0,ILLINOIS.HUB,29.0
2016-01-11T11:00:00.0,2016-01-11T12:00:00.0,INDIANA.HUB,28.54
2016-01-11T11:00:00.0,2016-01-11T12:00:00.0,LOUISIANA.HUB,26.41
2016-01-11T11:00:00.0,2016-01-11T12:00:00.0,MICHIGAN.HUB,30.36
2016-01-11T11:00:00.0,2016-01-11T12:00:00.0,MINN.HUB,27.08
2016-01-11T11:00:00.0,2016-01-11T12:00:00.0,TEXAS.HUB,27.89
2016-01-11T12:00:00.0,2016-01-11T13:00:00.0,ARKANSAS.HUB,23.78
2016-01-11T12:00:00.0,2016-01-11T13:00:00.0,ILLINOIS.HUB,28.23
2016-01-11T12:00:00.0,2016-01-11T13:00:00.0,INDIANA.HUB,27.35
2016-01-11T12:00:00.0,2016-01-11T13:00:00.0,LOUISIANA.HUB,24.43
2016-01-11T12:00:00.0,2016-01-11T13:00:00.0,MICHIGAN.HUB,29.08
2016-01-11T12:00:00.0,2016-01-11T13:00:00.0,MINN.HUB,25.49
2016-01-11T12:00:00.0,2016-01-11T13:00:00.0,TEXAS.HUB,24.28
2016-01-11T13:00:00.0,2016-01-11T14:00:00.0,ARKANSAS.HUB,23.0
2016-01-11T13:00:00.0,2016-01-11T14:00:00.0,ILLINOIS.HUB,26.14
2016-01-11T13:00:00.0,2016-01-11T14:00:00.0,INDIANA.HUB,25.46
2016-01-11T13:00:00.0,2016-01-11T14:00:00.0,LOUISIANA.HUB,23.47
2016-01-11T13:00:00.0,2016-01-11T14:00:00.0,MICHIGAN.HUB,27.16
2016-01-11T13:00:00.0,2016-01-11T14:00:00.0,MINN.HUB,24.63
2016-01-11T13:00:00.0,2016-01-11T14:00:00.0,TEXAS.HUB,23.57
2016-01-11T14:00:00.0,2016-01-11T15:00:00.0,ARKANSAS.HUB,21.6
2016-01-11T14:00:00.0,2016-01-11T15:00:00.0,ILLINOIS.HUB,25.16
2016-01-11T14:00:00.0,2016-01-11T15:00:00.0,INDIANA.HUB,24.12
2016-01-11T14:00:00.0,2016-01-11T15:00:00.0,LOUISIANA.HUB,22.83
2016-01-11T14:00:00.0,2016-01-11T15:00:00.0,MICHIGAN.HUB,26.23
2016-01-11T14:00:00.0,2016-01-11T15:00:00.0,MINN.HUB,23.8
2016-01-11T14:00:00.0,2016-01-11T15:00:00.0,TEXAS.HUB,22.65
2016-01-11T15:00:00.0,2016-01-11T16:00:00.0,ARKANSAS.HUB,21.0
2016-01-11T15:00:00.0,2016-01-11T16:00:00.0,ILLINOIS.HUB,25.59
2016-01-11T15:00:00.0,2016-01-11T16:00:00.0,INDIANA.HUB,24.06
2016-01-11T15:00:00.0,2016-01-11T16:00:00.0,LOUISIANA.HUB,21.82
2016-01-11T15:00:00.0,2016-01-11T16:00:00.0,MICHIGAN.HUB,25.42
2016-01-11T15:00:00.0,2016-01-11T16:00:00.0,MINN.HUB,23.07
2016-01-11T15:00:00.0,2016-01-11T16:00:00.0,TEXAS.HUB,21.06
2016-01-11T16:00:00.0,2016-01-11T17:00:00.0,ARKANSAS.HUB,21.03
2016-01-11T16:00:00.0,2016-01-11T17:00:00.0,ILLINOIS.HUB,26.55
2016-01-11T16:00:00.0,2016-01-11T17:00:00.0,INDIANA.HUB,24.01
2016-01-11T16:00:00.0,2016-01-11T17:00:00.0,LOUISIANA.HUB,21.87
2016-01-11T16:00:00.0,2016-01-11T17:00:00.0,MICHIGAN.HUB,25.62
2016-01-11T16:00:00.0,2016-01-11T17:00:00.0,MINN.HUB,22.87
2016-01-11T16:00:00.0,2016-01-11T17:00:00.0,TEXAS.HUB,21.31
2016-01-11T17:00:00.0,2016-01-11T18:00:00.0,ARKANSAS.HUB,23.41
2016-01-11T17:00:00.0,2016-01-11T18:00:00.0,ILLINOIS.HUB,33.43
2016-01-11T17:00:00.0,2016-01-11T18:00:00.0,INDIANA.HUB,28.27
2016-01-11T17:00:00.0,2016-01-11T18:00:00.0,LOUISIANA.HUB,24.99
2016-01-11T17:00:00.0,2016-01-11T18:00:00.0,MICHIGAN.HUB,31.52
2016-01-11T17:00:00.0,2016-01-11T18:00:00.0,MINN.HUB,25.82
2016-01-11T17:00:00.0,2016-01-11T18:00:00.0,TEXAS.HUB,23.31
2016-01-11T18:00:00.0,2016-01-11T19:00:00.0,ARKANSAS.HUB,24.32
2016-01-11T18:00:00.0,2016-01-11T19:00:00.0,ILLINOIS.HUB,31.96
2016-01-11T18:00:00.0,2016-01-11T19:00:00.0,INDIANA.HUB,30.71
2016-01-11T18:00:00.0,2016-01-11T19:00:00.0,LOUISIANA.HUB,27.99
2016-01-11T18:00:00.0,2016-01-11T19:00:00.0,MICHIGAN.HUB,35.29
2016-01-11T18:00:00.0,2016-01-11T19:00:00.0,MINN.HUB,29.03
2016-01-11T18:00:00.0,2016-01-11T19:00:00.0,TEXAS.HUB,26.7
2016-01-11T19:00:00.0,2016-01-11T20:00:00.0,ARKANSAS.HUB,27.39
2016-01-11T19:00:00.0,2016-01-11T20:00:00.0,ILLINOIS.HUB,29.84
2016-01-11T19:00:00.0,2016-01-11T20:00:00.0,INDIANA.HUB,29.22
2016-01-11T19:00:00.0,2016-01-11T20:00:00.0,LOUISIANA.HUB,30.12
2016-01-11T19:00:00.0,2016-01-11T20:00:00.0,MICHIGAN.HUB,32.64
2016-01-11T19:00:00.0,2016-01-11T20:00:00.0,MINN.HUB,24.44
2016-01-11T19:00:00.0,2016-01-11T20:00:00.0,TEXAS.HUB,27.64
2016-01-11T20:00:00.0,2016-01-11T21:00:00.0,ARKANSAS.HUB,27.47
2016-01-11T20:00:00.0,2016-01-11T21:00:00.0,ILLINOIS.HUB,28.07
2016-01-11T20:00:00.0,2016-01-11T21:00:00.0,INDIANA.HUB,27.23
2016-01-11T20:00:00.0,2016-01-11T21:00:00.0,LOUISIANA.HUB,28.88
2016-01-11T20:00:00.0,2016-01-11T21:00:00.0,MICHIGAN.HUB,29.93
2016-01-11T20:00:00.0,2016-01-11T21:00:00.0,MINN.HUB,22.94
2016-01-11T20:00:00.0,2016-01-11T21:00:00.0,TEXAS.HUB,27.89
2016-01-11T21:00:00.0,2016-01-11T22:00:00.0,ARKANSAS.HUB,25.6
2016-01-11T21:00:00.0,2016-01-11T22:00:00.0,ILLINOIS.HUB,25.59
2016-01-11T21:00:00.0,2016-01-11T22:00:00.0,INDIANA.HUB,25.39
2016-01-11T21:00:00.0,2016-01-11T22:00:00.0,LOUISIANA.HUB,26.57
2016-01-11T21:00:00.0,2016-01-11T22:00:00.0,MICHIGAN.HUB,26.79
2016-01-11T21:00:00.0,2016-01-11T22:00:00.0,MINN.HUB,20.53
2016-01-11T21:00:00.0,2016-01-11T22:00:00.0,TEXAS.HUB,26.4
2016-01-11T22:00:00.0,2016-01-11T23:00:00.0,ARKANSAS.HUB,23.59
2016-01-11T22:00:00.0,2016-01-11T23:00:00.0,ILLINOIS.HUB,22.84
2016-01-11T22:00:00.0,2016-01-11T23:00:00.0,INDIANA.HUB,22.75
