interval_start_est,interval_end_est,node,lmp
2023-02-23T04:00:00.0,2023-02-23T05:00:00.0,NSP.NOBLES.WND,-5.92
2023-02-23T04:00:00.0,2023-02-23T05:00:00.0,NSP.PVALEY.WND,14.16
2023-02-24T04:00:00.0,2023-02-24T05:00:00.0,GRE.ALTW,31.31
2023-02-24T04:00:00.0,2023-02-24T05:00:00.0,MINN.HUB,31.6
2023-02-24T04:00:00.0,2023-02-24T05:00:00.0,NSP.NOBLES.WND,30.23
2023-02-24T04:00:00.0,2023-02-24T05:00:00.0,NSP.PVALEY.WND,34.48
2023-02-25T04:00:00.0,2023-02-25T05:00:00.0,GRE.ALTW,17.89
2023-02-25T04:00:00.0,2023-02-25T05:00:00.0,MINN.HUB,22.41
2023-02-25T04:00:00.0,2023-02-25T05:00:00.0,NSP.NOBLES.WND,-30.68
2023-02-25T04:00:00.0,2023-02-25T05:00:00.0,NSP.PVALEY.WND,25.58
2023-02-26T04:00:00.0,2023-02-26T05:00:00.0,GRE.ALTW,25.69
2023-02-26T04:00:00.0,2023-02-26T05:00:00.0,MINN.HUB,26.01
2023-02-26T04:00:00.0,2023-02-26T05:00:00.0,NSP.NOBLES.WND,24.98
2023-02-26T04:00:00.0,2023-02-26T05:00:00.0,NSP.PVALEY.WND,26.58
2023-02-27T04:00:00.0,2023-02-27T05:00:00.0,GRE.ALTW,14.5
2023-02-27T04:00:00.0,2023-02-27T05:00:00.0,MINN.HUB,17.13
2023-02-27T04:00:00.0,2023-02-27T05:00:00.0,NSP.NOBLES.WND,13.41
2023-02-27T04:00:00.0,2023-02-27T05:00:00.0,NSP.PVALEY.WND,15.92
2023-02-28T04:00:00.0,2023-02-28T05:00:00.0,GRE.ALTW,20.8
2023-02-28T04:00:00.0,2023-02-28T05:00:00.0,MINN.HUB,21.68
2023-02-28T04:00:00.0,2023-02-28T05:00:00.0,NSP.NOBLES.WND,20.53
2023-02-28T04:00:00.0,2023-02-28T05:00:00.0,NSP.PVALEY.WND,20.93
2023-03-01T04:00:00.0,2023-03-01T05:00:00.0,GRE.ALTW,10.37
2023-03-01T04:00:00.0,2023-03-01T05:00:00.0,MINN.HUB,16.28
2023-03-01T04:00:00.0,2023-03-01T05:00:00.0,NSP.NOBLES.WND,-32.52
2023-03-01T04:00:00.0,2023-03-01T05:00:00.0,NSP.PVALEY.WND,15.26
2023-03-02T04:00:00.0,2023-03-02T05:00:00.0,GRE.ALTW,19.34
2023-03-02T04:00:00.0,2023-03-02T05:00:00.0,MINN.HUB,20.97
2023-03-02T04:00:00.0,2023-03-02T05:00:00.0,NSP.NOBLES.WND,19.04
2023-03-02T04:00:00.0,2023-03-02T05:00:00.0,NSP.PVALEY.WND,20.04
2023-03-03T04:00:00.0,2023-03-03T05:00:00.0,GRE.ALTW,16.94
2023-03-03T04:00:00.0,2023-03-03T05:00:00.0,MINN.HUB,19.83
2023-03-03T04:00:00.0,2023-03-03T05:00:00.0,NSP.NOBLES.WND,15.94
2023-03-03T04:00:00.0,2023-03-03T05:00:00.0,NSP.PVALEY.WND,19.58
2023-03-04T04:00:00.0,2023-03-04T05:00:00.0,GRE.ALTW,21.92
2023-03-04T04:00:00.0,2023-03-04T05:00:00.0,MINN.HUB,22.5
2023-03-04T04:00:00.0,2023-03-04T05:00:00.0,NSP.NOBLES.WND,21.39
2023-03-04T04:00:00.0,2023-03-04T05:00:00.0,NSP.PVALEY.WND,22.56
2023-03-05T04:00:00.0,2023-03-05T05:00:00.0,GRE.ALTW,19.67
2023-03-05T04:00:00.0,2023-03-05T05:00:00.0,MINN.HUB,22.67
2023-03-05T04:00:00.0,2023-03-05T05:00:00.0,NSP.NOBLES.WND,18.65
2023-03-05T04:00:00.0,2023-03-05T05:00:00.0,NSP.PVALEY.WND,22.04
2023-03-06T04:00:00.0,2023-03-06T05:00:00.0,GRE.ALTW,17.32
2023-03-06T04:00:00.0,2023-03-06T05:00:00.0,MINN.HUB,19.2
2023-03-06T04:00:00.0,2023-03-06T05:00:00.0,NSP.NOBLES.WND,16.74
2023-03-06T04:00:00.0,2023-03-06T05:00:00.0,NSP.PVALEY.WND,18.49
2023-03-07T04:00:00.0,2023-03-07T05:00:00.0,GRE.ALTW,19.8
2023-03-07T04:00:00.0,2023-03-07T05:00:00.0,MINN.HUB,20.99
2023-03-07T04:00:00.0,2023-03-07T05:00:00.0,NSP.NOBLES.WND,-1.32
2023-03-07T04:00:00.0,2023-03-07T05:00:00.0,NSP.PVALEY.WND,20.11
2023-03-08T04:00:00.0,2023-03-08T05:00:00.0,GRE.ALTW,20.47
2023-03-08T04:00:00.0,2023-03-08T05:00:00.0,MINN.HUB,24.67
2023-03-08T04:00:00.0,2023-03-08T05:00:00.0,NSP.NOBLES.WND,19.88
2023-03-08T04:00:00.0,2023-03-08T05:00:00.0,NSP.PVALEY.WND,12.01
2023-03-09T04:00:00.0,2023-03-09T05:00:00.0,GRE.ALTW,19.63
2023-03-09T04:00:00.0,2023-03-09T05:00:00.0,MINN.HUB,21.78
2023-03-09T04:00:00.0,2023-03-09T05:00:00.0,NSP.NOBLES.WND,19.0
2023-03-09T04:00:00.0,2023-03-09T05:00:00.0,NSP.PVALEY.WND,10.55
2023-03-10T04:00:00.0,2023-03-10T05:00:00.0,GRE.ALTW,23.4
2023-03-10T04:00:00.0,2023-03-10T05:00:00.0,MINN.HUB,26.2
2023-03-10T04:00:00.0,2023-03-10T05:00:00.0,NSP.NOBLES.WND,22.72
2023-03-10T04:00:00.0,2023-03-10T05:00:00.0,NSP.PVALEY.WND,24.6
2023-03-11T04:00:00.0,2023-03-11T05:00:00.0,GRE.ALTW,10.56
2023-03-11T04:00:00.0,2023-03-11T05:00:00.0,MINN.HUB,14.18
2023-03-11T04:00:00.0,2023-03-11T05:00:00.0,NSP.NOBLES.WND,-35.72
2023-03-11T04:00:00.0,2023-03-11T05:00:00.0,NSP.PVALEY.WND,11.46
2023-03-12T04:00:00.0,2023-03-12T05:00:00.0,GRE.ALTW,15.96
2023-03-12T04:00:00.0,2023-03-12T05:00:00.0,MINN.HUB,20.64
2023-03-12T04:00:00.0,2023-03-12T05:00:00.0,NSP.NOBLES.WND,-33.2
2023-03-12T04:00:00.0,2023-03-12T05:00:00.0,NSP.PVALEY.WND,20.4
2023-03-13T04:00:00.0,2023-03-13T05:00:00.0,GRE.ALTW,11.45
2023-03-13T04:00:00.0,2023-03-13T05:00:00.0,MINN.HUB,20.39
2023-03-13T04:00:00.0,2023-03-13T05:00:00.0,NSP.NOBLES.WND,-22.88
2023-03-13T04:00:00.0,2023-03-13T05:00:00.0,NSP.PVALEY.WND,-25.15
2023-03-14T04:00:00.0,2023-03-14T05:00:00.0,GRE.ALTW,24.53
2023-03-14T04:00:00.0,2023-03-14T05:00:00.0,MINN.HUB,29.6
2023-03-14T04:00:00.0,2023-03-14T05:00:00.0,NSP.NOBLES.WND,-15.07
2023-03-14T04:00:00.0,2023-03-14T05:00:00.0,NSP.PVALEY.WND,27.71
2023-03-15T04:00:00.0,2023-03-15T05:00:00.0,GRE.ALTW,-4.15
2023-03-15T04:00:00.0,2023-03-15T05:00:00.0,MINN.HUB,19.6
2023-03-15T04:00:00.0,2023-03-15T05:00:00.0,NSP.NOBLES.WND,-38.18
2023-03-15T04:00:00.0,2023-03-15T05:00:00.0,NSP.PVALEY.WND,-10.0
2023-03-16T04:00:00.0,2023-03-16T05:00:00.0,GRE.ALTW,4.91
2023-03-16T04:00:00.0,2023-03-16T05:00:00.0,MINN.HUB,13.4
2023-03-16T04:00:00.0,2023-03-16T05:00:00.0,NSP.NOBLES.WND,-34.0
2023-03-16T04:00:00.0,2023-03-16T05:00:00.0,NSP.PVALEY.WND,-8.0
2023-03-17T04:00:00.0,2023-03-17T05:00:00.0,GRE.ALTW,1.47
2023-03-17T04:00:00.0,2023-03-17T05:00:00.0,MINN.HUB,13.91
2023-03-17T04:00:00.0,2023-03-17T05:00:00.0,NSP.NOBLES.WND,-23.28
2023-03-17T04:00:00.0,2023-03-17T05:00:00.0,NSP.PVALEY.WND,-21.25
2023-03-18T04:00:00.0,2023-03-18T05:00:00.0,GRE.ALTW,0.41
2023-03-18T04:00:00.0,2023-03-18T05:00:00.0,MINN.HUB,15.0
2023-03-18T04:00:00.0,2023-03-18T05:00:00.0,NSP.NOBLES.WND,-38.18
2023-03-18T04:00:00.0,2023-03-18T05:00:00.0,NSP.PVALEY.WND,-12.75
2023-03-19T04:00:00.0,2023-03-19T05:00:00.0,GRE.ALTW,16.09
2023-03-19T04:00:00.0,2023-03-19T05:00:00.0,MINN.HUB,25.25
2023-03-19T04:00:00.0,2023-03-19T05:00:00.0,NSP.NOBLES.WND,-30.98
2023-03-19T04:00:00.0,2023-03-19T05:00:00.0,NSP.PVALEY.WND,22.03
2023-03-20T04:00:00.0,2023-03-20T05:00:00.0,GRE.ALTW,-2.13
2023-03-20T04:00:00.0,2023-03-20T05:00:00.0,MINN.HUB,28.62
2023-03-20T04:00:00.0,2023-03-20T05:00:00.0,NSP.NOBLES.WND,-5.98
2023-03-20T04:00:00.0,2023-03-20T05:00:00.0,NSP.PVALEY.WND,18.25
2023-03-21T04:00:00.0,2023-03-21T05:00:00.0,GRE.ALTW,12.24
2023-03-21T04:00:00.0,2023-03-21T05:00:00.0,MINN.HUB,24.64
2023-03-21T04:00:00.0,2023-03-21T05:00:00.0,NSP.NOBLES.WND,-1.55
2023-03-21T04:00:00.0,2023-03-21T05:00:00.0,NSP.PVALEY.WND,21.02
2023-03-22T04:00:00.0,2023-03-22T05:00:00.0,GRE.ALTW,15.82
2023-03-22T04:00:00.0,2023-03-22T05:00:00.0,MINN.HUB,23.98
2023-03-22T04:00:00.0,2023-03-22T05:00:00.0,NSP.NOBLES.WND,-31.64
2023-03-22T04:00:00.0,2023-03-22T05:00:00.0,NSP.PVALEY.WND,21.08
2023-03-23T04:00:00.0,2023-03-23T05:00:00.0,GRE.ALTW,18.88
2023-03-23T04:00:00.0,2023-03-23T05:00:00.0,MINN.HUB,22.87
2023-03-23T04:00:00.0,2023-03-23T05:00:00.0,NSP.NOBLES.WND,8.09
2023-03-23T04:00:00.0,2023-03-23T05:00:00.0,NSP.PVALEY.WND,20.61
2023-03-24T04:00:00.0,2023-03-24T05:00:00.0,GRE.ALTW,21.17
2023-03-24T04:00:00.0,2023-03-24T05:00:00.0,MINN.HUB,25.34
2023-03-24T04:00:00.0,2023-03-24T05:00:00.0,NSP.NOBLES.WND,21.73
2023-03-24T04:00:00.0,2023-03-24T05:00:00.0,NSP.PVALEY.WND,23.53
2023-03-25T04:00:00.0,2023-03-25T05:00:00.0,GRE.ALTW,16.67
2023-03-25T04:00:00.0,2023-03-25T05:00:00.0,MINN.HUB,21.56
2023-03-25T04:00:00.0,2023-03-25T05:00:00.0,NSP.NOBLES.WND,17.2
2023-03-25T04:00:00.0,2023-03-25T05:00:00.0,NSP.PVALEY.WND,19.45
2023-03-26T04:00:00.0,2023-03-26T05:00:00.0,GRE.ALTW,15.83
2023-03-26T04:00:00.0,2023-03-26T05:00:00.0,MINN.HUB,23.47
2023-03-26T04:00:00.0,2023-03-26T05:00:00.0,NSP.NOBLES.WND,-1.77
2023-03-26T04:00:00.0,2023-03-26T05:00:00.0,NSP.PVALEY.WND,21.7
2023-03-27T04:00:00.0,2023-03-27T05:00:00.0,GRE.ALTW,22.3
2023-03-27T04:00:00.0,2023-03-27T05:00:00.0,MINN.HUB,25.27
2023-03-27T04:00:00.0,2023-03-27T05:00:00.0,NSP.NOBLES.WND,22.8
2023-03-27T04:00:00.0,2023-03-27T05:00:00.0,NSP.PVALEY.WND,23.31
2023-03-28T04:00:00.0,2023-03-28T05:00:00.0,GRE.ALTW,23.87
2023-03-28T04:00:00.0,2023-03-28T05:00:00.0,MINN.HUB,26.3
2023-03-28T04:00:00.0,2023-03-28T05:00:00.0,NSP.NOBLES.WND,23.49
2023-03-28T04:00:00.0,2023-03-28T05:00:00.0,NSP.PVALEY.WND,24.51
2023-03-29T04:00:00.0,2023-03-29T05:00:00.0,GRE.ALTW,13.42
2023-03-29T04:00:00.0,2023-03-29T05:00:00.0,MINN.HUB,22.57
2023-03-29T04:00:00.0,2023-03-29T05:00:00.0,NSP.NOBLES.WND,-13.4
2023-03-29T04:00:00.0,2023-03-29T05:00:00.0,NSP.PVALEY.WND,14.1
2023-03-30T04:00:00.0,2023-03-30T05:00:00.0,GRE.ALTW,10.47
2023-03-30T04:00:00.0,2023-03-30T05:00:00.0,MINN.HUB,21.66
2023-03-30T04:00:00.0,2023-03-30T05:00:00.0,NSP.NOBLES.WND,-5.15
2023-03-30T04:00:00.0,2023-03-30T05:00:00.0,NSP.PVALEY.WND,23.52
2023-03-31T04:00:00.0,2023-03-31T05:00:00.0,GRE.ALTW,3.55
2023-03-31T04:00:00.0,2023-03-31T05:00:00.0,MINN.HUB,17.09
2023-03-31T04:00:00.0,2023-03-31T05:00:00.0,NSP.NOBLES.WND,-24.43
2023-03-31T04:00:00.0,2023-03-31T05:00:00.0,NSP.PVALEY.WND,12.36
2023-01-01T05:00:00.0,2023-01-01T06:00:00.0,GRE.ALTW,23.2
2023-01-01T05:00:00.0,2023-01-01T06:00:00.0,MINN.HUB,23.37
2023-01-01T05:00:00.0,2023-01-01T06:00:00.0,NSP.NOBLES.WND,22.06
2023-01-01T05:00:00.0,2023-01-01T06:00:00.0,NSP.PVALEY.WND,23.65
2023-01-02T05:00:00.0,2023-01-02T06:00:00.0,GRE.ALTW,24.38
2023-01-02T05:00:00.0,2023-01-02T06:00:00.0,MINN.HUB,24.81
2023-01-02T05:00:00.0,2023-01-02T06:00:00.0,NSP.NOBLES.WND,23.7
2023-01-02T05:00:00.0,2023-01-02T06:00:00.0,NSP.PVALEY.WND,24.64
2023-01-03T05:00:00.0,2023-01-03T06:00:00.0,GRE.ALTW,17.14
2023-01-03T05:00:00.0,2023-01-03T06:00:00.0,MINN.HUB,20.82
2023-01-03T05:00:00.0,2023-01-03T06:00:00.0,NSP.NOBLES.WND,14.66
2023-01-03T05:00:00.0,2023-01-03T06:00:00.0,NSP.PVALEY.WND,19.42
2023-01-04T05:00:00.0,2023-01-04T06:00:00.0,GRE.ALTW,20.84
2023-01-04T05:00:00.0,2023-01-04T06:00:00.0,MINN.HUB,23.2
2023-01-04T05:00:00.0,2023-01-04T06:00:00.0,NSP.NOBLES.WND,19.44
2023-01-04T05:00:00.0,2023-01-04T06:00:00.0,NSP.PVALEY.WND,23.62
2023-01-05T05:00:00.0,2023-01-05T06:00:00.0,GRE.ALTW,21.89
2023-01-05T05:00:00.0,2023-01-05T06:00:00.0,MINN.HUB,23.89
2023-01-05T05:00:00.0,2023-01-05T06:00:00.0,NSP.NOBLES.WND,21.16
2023-01-05T05:00:00.0,2023-01-05T06:00:00.0,NSP.PVALEY.WND,22.81
2023-01-06T05:00:00.0,2023-01-06T06:00:00.0,GRE.ALTW,43.91
2023-01-06T05:00:00.0,2023-01-06T06:00:00.0,MINN.HUB,41.8
2023-01-06T05:00:00.0,2023-01-06T06:00:00.0,NSP.NOBLES.WND,43.17
2023-01-06T05:00:00.0,2023-01-06T06:00:00.0,NSP.PVALEY.WND,42.47
2023-01-07T05:00:00.0,2023-01-07T06:00:00.0,GRE.ALTW,50.35
2023-01-07T05:00:00.0,2023-01-07T06:00:00.0,MINN.HUB,45.28
2023-01-07T05:00:00.0,2023-01-07T06:00:00.0,NSP.NOBLES.WND,51.35
2023-01-07T05:00:00.0,2023-01-07T06:00:00.0,NSP.PVALEY.WND,43.57
2023-01-08T05:00:00.0,2023-01-08T06:00:00.0,GRE.ALTW,26.84
2023-01-08T05:00:00.0,2023-01-08T06:00:00.0,MINN.HUB,25.67
2023-01-08T05:00:00.0,2023-01-08T06:00:00.0,NSP.NOBLES.WND,25.92
2023-01-08T05:00:00.0,2023-01-08T06:00:00.0,NSP.PVALEY.WND,27.59
2023-01-09T05:00:00.0,2023-01-09T06:00:00.0,GRE.ALTW,23.28
2023-01-09T05:00:00.0,2023-01-09T06:00:00.0,MINN.HUB,24.91
2023-01-09T05:00:00.0,2023-01-09T06:00:00.0,NSP.NOBLES.WND,21.7
2023-01-09T05:00:00.0,2023-01-09T06:00:00.0,NSP.PVALEY.WND,24.23
2023-01-10T05:00:00.0,2023-01-10T06:00:00.0,GRE.ALTW,29.44
2023-01-10T05:00:00.0,2023-01-10T06:00:00.0,MINN.HUB,28.75
2023-01-10T05:00:00.0,2023-01-10T06:00:00.0,NSP.NOBLES.WND,29.72
2023-01-10T05:00:00.0,2023-01-10T06:00:00.0,NSP.PVALEY.WND,28.13
2023-01-11T05:00:00.0,2023-01-11T06:00:00.0,GRE.ALTW,29.73
2023-01-11T05:00:00.0,2023-01-11T06:00:00.0,MINN.HUB,26.43
2023-01-11T05:00:00.0,2023-01-11T06:00:00.0,NSP.NOBLES.WND,28.64
2023-01-11T05:00:00.0,2023-01-11T06:00:00.0,NSP.PVALEY.WND,29.06
2023-01-12T05:00:00.0,2023-01-12T06:00:00.0,GRE.ALTW,-1.64
2023-01-12T05:00:00.0,2023-01-12T06:00:00.0,MINN.HUB,18.03
2023-01-12T05:00:00.0,2023-01-12T06:00:00.0,NSP.NOBLES.WND,-5.44
2023-01-12T05:00:00.0,2023-01-12T06:00:00.0,NSP.PVALEY.WND,12.99
2023-01-13T05:00:00.0,2023-01-13T06:00:00.0,GRE.ALTW,25.5
2023-01-13T05:00:00.0,2023-01-13T06:00:00.0,MINN.HUB,26.75
2023-01-13T05:00:00.0,2023-01-13T06:00:00.0,NSP.NOBLES.WND,25.36
2023-01-13T05:00:00.0,2023-01-13T06:00:00.0,NSP.PVALEY.WND,25.63
2023-01-14T05:00:00.0,2023-01-14T06:00:00.0,GRE.ALTW,1.9
2023-01-14T05:00:00.0,2023-01-14T06:00:00.0,MINN.HUB,12.75
2023-01-14T05:00:00.0,2023-01-14T06:00:00.0,NSP.NOBLES.WND,0.37
2023-01-14T05:00:00.0,2023-01-14T06:00:00.0,NSP.PVALEY.WND,10.65
2023-01-15T05:00:00.0,2023-01-15T06:00:00.0,GRE.ALTW,-6.92
2023-01-15T05:00:00.0,2023-01-15T06:00:00.0,MINN.HUB,5.46
2023-01-15T05:00:00.0,2023-01-15T06:00:00.0,NSP.NOBLES.WND,-8.43
2023-01-15T05:00:00.0,2023-01-15T06:00:00.0,NSP.PVALEY.WND,4.24
2023-01-16T05:00:00.0,2023-01-16T06:00:00.0,GRE.ALTW,6.85
2023-01-16T05:00:00.0,2023-01-16T06:00:00.0,MINN.HUB,13.23
2023-01-16T05:00:00.0,2023-01-16T06:00:00.0,NSP.NOBLES.WND,5.2
2023-01-16T05:00:00.0,2023-01-16T06:00:00.0,NSP.PVALEY.WND,12.59
2023-01-17T05:00:00.0,2023-01-17T06:00:00.0,GRE.ALTW,5.88
2023-01-17T05:00:00.0,2023-01-17T06:00:00.0,MINN.HUB,13.8
2023-01-17T05:00:00.0,2023-01-17T06:00:00.0,NSP.NOBLES.WND,4.06
2023-01-17T05:00:00.0,2023-01-17T06:00:00.0,NSP.PVALEY.WND,12.65
2023-01-18T05:00:00.0,2023-01-18T06:00:00.0,GRE.ALTW,33.57
2023-01-18T05:00:00.0,2023-01-18T06:00:00.0,MINN.HUB,34.78
2023-01-18T05:00:00.0,2023-01-18T06:00:00.0,NSP.NOBLES.WND,31.73
2023-01-18T05:00:00.0,2023-01-18T06:00:00.0,NSP.PVALEY.WND,34.38
2023-01-19T05:00:00.0,2023-01-19T06:00:00.0,GRE.ALTW,15.76
2023-01-19T05:00:00.0,2023-01-19T06:00:00.0,MINN.HUB,21.21
2023-01-19T05:00:00.0,2023-01-19T06:00:00.0,NSP.NOBLES.WND,14.48
2023-01-19T05:00:00.0,2023-01-19T06:00:00.0,NSP.PVALEY.WND,19.83
2023-01-20T05:00:00.0,2023-01-20T06:00:00.0,GRE.ALTW,23.28
2023-01-20T05:00:00.0,2023-01-20T06:00:00.0,MINN.HUB,24.89
2023-01-20T05:00:00.0,2023-01-20T06:00:00.0,NSP.NOBLES.WND,22.18
2023-01-20T05:00:00.0,2023-01-20T06:00:00.0,NSP.PVALEY.WND,24.39
2023-01-21T05:00:00.0,2023-01-21T06:00:00.0,GRE.ALTW,29.67
2023-01-21T05:00:00.0,2023-01-21T06:00:00.0,MINN.HUB,27.46
2023-01-21T05:00:00.0,2023-01-21T06:00:00.0,NSP.NOBLES.WND,28.73
2023-01-21T05:00:00.0,2023-01-21T06:00:00.0,NSP.PVALEY.WND,29.43
2023-01-22T05:00:00.0,2023-01-22T06:00:00.0,GRE.ALTW,33.31
2023-01-22T05:00:00.0,2023-01-22T06:00:00.0,MINN.HUB,31.86
2023-01-22T05:00:00.0,2023-01-22T06:00:00.0,NSP.NOBLES.WND,32.21
2023-01-22T05:00:00.0,2023-01-22T06:00:00.0,NSP.PVALEY.WND,32.51
2023-01-23T05:00:00.0,2023-01-23T06:00:00.0,GRE.ALTW,22.98
2023-01-23T05:00:00.0,2023-01-23T06:00:00.0,MINN.HUB,20.96
2023-01-23T05:00:00.0,2023-01-23T06:00:00.0,NSP.NOBLES.WND,22.0
2023-01-23T05:00:00.0,2023-01-23T06:00:00.0,NSP.PVALEY.WND,25.01
2023-01-24T05:00:00.0,2023-01-24T06:00:00.0,GRE.ALTW,29.25
2023-01-24T05:00:00.0,2023-01-24T06:00:00.0,MINN.HUB,29.77
2023-01-24T05:00:00.0,2023-01-24T06:00:00.0,NSP.NOBLES.WND,28.43
2023-01-24T05:00:00.0,2023-01-24T06:00:00.0,NSP.PVALEY.WND,29.87
2023-01-25T05:00:00.0,2023-01-25T06:00:00.0,GRE.ALTW,27.56
2023-01-25T05:00:00.0,2023-01-25T06:00:00.0,MINN.HUB,22.83
2023-01-25T05:00:00.0,2023-01-25T06:00:00.0,NSP.NOBLES.WND,28.97
2023-01-25T05:00:00.0,2023-01-25T06:00:00.0,NSP.PVALEY.WND,28.03
2023-01-26T05:00:00.0,2023-01-26T06:00:00.0,GRE.ALTW,10.13
2023-01-26T05:00:00.0,2023-01-26T06:00:00.0,MINN.HUB,26.77
2023-01-26T05:00:00.0,2023-01-26T06:00:00.0,NSP.NOBLES.WND,9.73
2023-01-26T05:00:00.0,2023-01-26T06:00:00.0,NSP.PVALEY.WND,20.21
2023-01-27T05:00:00.0,2023-01-27T06:00:00.0,GRE.ALTW,0.26
2023-01-27T05:00:00.0,2023-01-27T06:00:00.0,MINN.HUB,5.63
2023-01-27T05:00:00.0,2023-01-27T06:00:00.0,NSP.NOBLES.WND,-3.47
2023-01-27T05:00:00.0,2023-01-27T06:00:00.0,NSP.PVALEY.WND,10.3
2023-01-28T05:00:00.0,2023-01-28T06:00:00.0,GRE.ALTW,18.02
2023-01-28T05:00:00.0,2023-01-28T06:00:00.0,MINN.HUB,24.19
2023-01-28T05:00:00.0,2023-01-28T06:00:00.0,NSP.NOBLES.WND,15.84
2023-01-28T05:00:00.0,2023-01-28T06:00:00.0,NSP.PVALEY.WND,19.91
2023-01-29T05:00:00.0,2023-01-29T06:00:00.0,GRE.ALTW,14.11
2023-01-29T05:00:00.0,2023-01-29T06:00:00.0,MINN.HUB,21.46
2023-01-29T05:00:00.0,2023-01-29T06:00:00.0,NSP.NOBLES.WND,14.58
2023-01-29T05:00:00.0,2023-01-29T06:00:00.0,NSP.PVALEY.WND,22.2
2023-01-30T05:00:00.0,2023-01-30T06:00:00.0,GRE.ALTW,27.42
2023-01-30T05:00:00.0,2023-01-30T06:00:00.0,MINN.HUB,27.21
2023-01-30T05:00:00.0,2023-01-30T06:00:00.0,NSP.NOBLES.WND,26.49
2023-01-30T05:00:00.0,2023-01-30T06:00:00.0,NSP.PVALEY.WND,27.6
2023-01-31T05:00:00.0,2023-01-31T06:00:00.0,GRE.ALTW,20.7
2023-01-31T05:00:00.0,2023-01-31T06:00:00.0,MINN.HUB,27.87
2023-01-31T05:00:00.0,2023-01-31T06:00:00.0,NSP.NOBLES.WND,17.25
2023-01-31T05:00:00.0,2023-01-31T06:00:00.0,NSP.PVALEY.WND,27.11
2023-02-01T05:00:00.0,2023-02-01T06:00:00.0,GRE.ALTW,21.85
2023-02-01T05:00:00.0,2023-02-01T06:00:00.0,MINN.HUB,28.04
2023-02-01T05:00:00.0,2023-02-01T06:00:00.0,NSP.NOBLES.WND,21.02
2023-02-01T05:00:00.0,2023-02-01T06:00:00.0,NSP.PVALEY.WND,24.43
2023-02-02T05:00:00.0,2023-02-02T06:00:00.0,GRE.ALTW,12.95
2023-02-02T05:00:00.0,2023-02-02T06:00:00.0,MINN.HUB,21.96
2023-02-02T05:00:00.0,2023-02-02T06:00:00.0,NSP.NOBLES.WND,2.92
2023-02-02T05:00:00.0,2023-02-02T06:00:00.0,NSP.PVALEY.WND,17.63
2023-02-03T05:00:00.0,2023-02-03T06:00:00.0,GRE.ALTW,41.44
2023-02-03T05:00:00.0,2023-02-03T06:00:00.0,MINN.HUB,39.77
2023-02-03T05:00:00.0,2023-02-03T06:00:00.0,NSP.NOBLES.WND,40.2
2023-02-03T05:00:00.0,2023-02-03T06:00:00.0,NSP.PVALEY.WND,39.83
2023-02-04T05:00:00.0,2023-02-04T06:00:00.0,GRE.ALTW,3.71
2023-02-04T05:00:00.0,2023-02-04T06:00:00.0,MINN.HUB,16.85
2023-02-04T05:00:00.0,2023-02-04T06:00:00.0,NSP.NOBLES.WND,-2.62
2023-02-04T05:00:00.0,2023-02-04T06:00:00.0,NSP.PVALEY.WND,9.93
2023-02-05T05:00:00.0,2023-02-05T06:00:00.0,GRE.ALTW,-1.12
2023-02-05T05:00:00.0,2023-02-05T06:00:00.0,MINN.HUB,7.46
2023-02-05T05:00:00.0,2023-02-05T06:00:00.0,NSP.NOBLES.WND,-4.53
2023-02-05T05:00:00.0,2023-02-05T06:00:00.0,NSP.PVALEY.WND,5.22
2023-02-06T05:00:00.0,2023-02-06T06:00:00.0,GRE.ALTW,-5.3
2023-02-06T05:00:00.0,2023-02-06T06:00:00.0,MINN.HUB,1.82
2023-02-06T05:00:00.0,2023-02-06T06:00:00.0,NSP.NOBLES.WND,-7.95
2023-02-06T05:00:00.0,2023-02-06T06:00:00.0,NSP.PVALEY.WND,7.05
2023-02-07T05:00:00.0,2023-02-07T06:00:00.0,GRE.ALTW,-5.96
2023-02-07T05:00:00.0,2023-02-07T06:00:00.0,MINN.HUB,5.0
2023-02-07T05:00:00.0,2023-02-07T06:00:00.0,NSP.NOBLES.WND,-9.38
2023-02-07T05:00:00.0,2023-02-07T06:00:00.0,NSP.PVALEY.WND,2.41
2023-02-08T05:00:00.0,2023-02-08T06:00:00.0,GRE.ALTW,17.7
2023-02-08T05:00:00.0,2023-02-08T06:00:00.0,MINN.HUB,17.58
2023-02-08T05:00:00.0,2023-02-08T06:00:00.0,NSP.NOBLES.WND,17.22
2023-02-08T05:00:00.0,2023-02-08T06:00:00.0,NSP.PVALEY.WND,19.71
2023-02-09T05:00:00.0,2023-02-09T06:00:00.0,GRE.ALTW,14.32
2023-02-09T05:00:00.0,2023-02-09T06:00:00.0,MINN.HUB,13.19
2023-02-09T05:00:00.0,2023-02-09T06:00:00.0,NSP.NOBLES.WND,14.13
2023-02-09T05:00:00.0,2023-02-09T06:00:00.0,NSP.PVALEY.WND,16.95
2023-02-10T05:00:00.0,2023-02-10T06:00:00.0,GRE.ALTW,9.86
2023-02-10T05:00:00.0,2023-02-10T06:00:00.0,MINN.HUB,19.56
2023-02-10T05:00:00.0,2023-02-10T06:00:00.0,NSP.NOBLES.WND,9.88
2023-02-10T05:00:00.0,2023-02-10T06:00:00.0,NSP.PVALEY.WND,-2.0
2023-02-11T05:00:00.0,2023-02-11T06:00:00.0,GRE.ALTW,-14.97
